episode,score,shaped_reward,tau
688,7,35.804469,0.368168
689,4,28.267418,0.368002
690,3,27.332133,0.367853
691,20,57.242651,0.367556
692,18,57.966984,0.367266
693,20,53.931197,0.366966
694,13,39.048273,0.366737
695,13,39.276818,0.366505
696,1,24.456388,0.366374
697,20,56.711251,0.366072
698,26,64.920882,0.365724
699,8,40.917215,0.36552
700,4,35.321071,0.36536
701,0,25.558675,0.365247
702,14,52.092721,0.364993
703,10,42.30856,0.36478
704,4,31.722917,0.364624
705,3,31.82614,0.364475
706,21,66.050075,0.364163
707,8,41.145006,0.363977
708,1,29.387836,0.363845
709,2,27.276049,0.363709
710,7,37.832553,0.363524
711,39,98.243973,0.363065
712,7,34.068467,0.362891
713,3,29.853722,0.362746
714,3,26.544579,0.362608
715,5,37.097586,0.362444
716,21,54.995175,0.362142
717,15,61.727717,0.361886
718,12,45.368277,0.361657
719,22,64.576694,0.36135
720,10,41.439123,0.361141
721,9,46.203,0.360936
722,3,32.509678,0.360789
723,39,107.449829,0.360338
724,12,41.20143,0.360117
725,11,40.701473,0.359906
726,27,70.048759,0.359557
727,4,27.402406,0.359402
728,12,45.632158,0.359183
729,27,62.360942,0.358841
730,1,28.458157,0.358715
731,13,42.112723,0.35849
732,41,90.063155,0.358032
733,8,35.890327,0.357846
734,7,32.716572,0.35767
735,15,45.580898,0.35743
736,25,65.871869,0.357101
737,7,34.81196,0.356929
738,16,55.448215,0.356678
739,5,34.088317,0.356513
740,2,31.648296,0.356379
741,21,59.002197,0.356084
742,36,89.722866,0.355669
743,10,36.062642,0.355467
744,25,63.794597,0.355142
745,9,37.819463,0.354947
746,23,63.939532,0.354641
747,14,41.011936,0.354412
748,7,38.320981,0.35423
749,1,30.015867,0.354105
750,11,38.35778,0.353891
751,22,65.085338,0.353588
752,24,54.250857,0.353285
753,30,73.347521,0.352927
754,5,32.589124,0.352774
755,2,31.505448,0.35264
756,12,40.470644,0.352432
757,12,44.339762,0.352224
758,22,62.457931,0.351927
759,50,102.642557,0.351426
760,16,47.614747,0.351185
761,3,32.998443,0.351037
762,16,45.669405,0.350794
763,17,61.0607,0.350536
764,10,35.849197,0.350342
765,17,46.563006,0.350091
766,5,30.717051,0.349941
767,35,77.894471,0.349553
768,24,66.226529,0.349244
769,8,37.88315,0.349061
770,5,21.492377,0.348921
771,18,58.925316,0.348663
772,13,45.732036,0.348447
773,2,28.319044,0.348332
774,26,66.607799,0.348017
775,33,75.288946,0.347645
776,7,29.468434,0.347482
777,18,50.641281,0.347225
778,28,73.351429,0.346894
779,11,34.480152,0.346702
780,12,34.032386,0.3465
781,4,31.543573,0.346362
782,19,63.437691,0.346096
783,3,25.96721,0.345964
784,11,41.51733,0.345764
785,15,50.040703,0.345531
786,0,29.966128,0.345417
787,34,83.130571,0.345057
788,1,30.025755,0.344938
789,22,56.21415,0.344658
790,23,56.322873,0.344373
791,7,32.350935,0.344216
792,16,52.392824,0.343985
793,3,31.491851,0.343855
794,12,43.768373,0.343654
795,11,44.978963,0.34346
796,21,62.421022,0.343186
797,45,100.816766,0.342736
798,23,63.93261,0.342451
799,10,39.637233,0.342264
800,34,83.437687,0.341895
801,8,25.686849,0.341737
802,8,35.525018,0.341571
803,14,43.85132,0.341358
804,9,38.176989,0.34118
805,26,75.010631,0.340872
806,18,47.171853,0.340631
807,23,62.402491,0.340347
808,19,56.597113,0.340096
809,2,26.106006,0.339977
810,0,26.391196,0.339873
811,25,64.169734,0.339582
812,13,47.159301,0.33938
813,9,39.578412,0.339202
814,23,57.939941,0.338926
815,31,72.813473,0.338584
816,7,33.866871,0.338421
817,7,36.704248,0.338258
818,23,63.863036,0.337975
819,0,24.158925,0.337872
820,28,69.045953,0.337556
821,15,44.33274,0.337336
822,19,50.486636,0.337089
823,8,36.558695,0.336922
824,1,29.314442,0.336811
825,22,62.723812,0.336539
826,19,55.043909,0.33629
827,0,28.284474,0.336185
828,16,51.948712,0.335959
829,12,48.498638,0.335762
830,33,82.129047,0.335416
831,21,64.995514,0.335152
832,7,32.789128,0.334997
833,22,61.325024,0.334728
834,0,26.423932,0.334624
835,11,44.300353,0.334437
836,26,62.98915,0.334141
837,24,60.865264,0.333859
838,25,61.161043,0.333578
839,12,42.353155,0.333389
840,6,33.171775,0.333244
841,11,40.672712,0.333061
842,8,38.756985,0.332895
843,0,25.700981,0.332795
844,37,85.188516,0.33243
845,42,81.699026,0.332033
846,16,49.758272,0.33181
847,28,69.860157,0.33151
848,5,28.623849,0.331373
849,14,45.765934,0.33117
850,12,45.650612,0.330975
851,6,35.452237,0.33083
852,1,25.787097,0.330729
853,16,50.823835,0.330516
854,9,37.711906,0.330346
855,6,32.764411,0.330205
856,8,41.615361,0.330041
857,12,49.645644,0.329853
858,18,56.738042,0.329628
859,2,31.874533,0.329508
860,11,42.829826,0.329329
861,26,70.690427,0.329045
862,12,43.546547,0.328864
863,14,54.185448,0.328661
864,6,32.558719,0.328521
865,15,47.453913,0.328313
866,4,32.92627,0.328184
867,43,89.544497,0.327796
868,9,36.558447,0.327646
869,2,24.851977,0.327544
870,16,56.027248,0.32733
871,12,42.576666,0.32715
872,1,25.859159,0.327046
873,6,37.943921,0.326902
874,3,29.541479,0.326784
875,24,64.72891,0.326523
876,8,34.642001,0.326376
877,3,27.129467,0.326262
878,2,30.499959,0.32615
879,14,46.58638,0.325956
880,26,66.641861,0.325685
881,24,58.835198,0.325433
882,25,70.901068,0.325161
883,19,55.51915,0.324934
884,0,22.092405,0.324849
885,2,23.099292,0.324744
886,16,53.252828,0.324538
887,31,73.154363,0.324238
888,8,39.678108,0.324081
889,14,44.004107,0.323897
890,4,32.385726,0.323769
891,7,34.654935,0.323627
892,6,36.275362,0.323494
893,7,34.347853,0.323353
894,18,55.175666,0.323136
895,2,28.931495,0.323034
896,21,62.64413,0.322794
897,21,60.721551,0.322557
898,21,66.842971,0.322318
899,18,52.036494,0.3221
900,8,34.030551,0.321958
901,29,73.867525,0.32167
902,6,36.437294,0.321533
903,23,68.069879,0.321277
904,3,28.928126,0.321161
905,0,25.260502,0.321063
906,24,64.320144,0.320811
907,6,36.836951,0.320667
908,21,62.700716,0.320428
909,27,73.530717,0.320154
