"episode","score","shaped_reward","tau"
"415","1","29.860582","0.15301"
"416","16","61.941282","0.152544"
"417","4","33.196723","0.152271"
"418","14","49.282951","0.151855"
"419","1","28.839545","0.15163"
"420","2","29.911263","0.151395"
"421","0","24.217894","0.151194"
"422","6","35.91225","0.150886"
"423","0","24.946183","0.150693"
"424","67","150.230269","0.149527"
"425","0","27.408271","0.149326"
"426","7","37.263467","0.149015"
"427","5","30.818914","0.148732"
"428","26","69.35073","0.148176"
"429","2","31.291002","0.147929"
"430","9","43.081489","0.147585"
"431","2","32.129919","0.147346"
"432","35","83.463763","0.146676"
"433","9","45.1159","0.146354"
"434","9","36.892202","0.146044"
"435","0","25.546863","0.145852"
"436","0","27.439292","0.145656"
"437","8","40.512518","0.145349"
"438","19","58.206694","0.144886"
"439","19","53.429187","0.14443"
"440","15","53.675851","0.14403"
"441","2","29.702813","0.143807"
"442","20","55.046177","0.143343"
"443","2","31.237116","0.143128"
"444","13","42.036406","0.142781"
"445","6","40.819116","0.142506"
"446","13","45.017047","0.142146"
"447","12","47.220696","0.141804"
"448","32","62.844909","0.141213"
"449","23","63.279372","0.140726"
"450","14","52.59135","0.140351"
"451","19","58.651121","0.139934"
"452","20","62.872875","0.139499"
"453","0","26.124207","0.139315"
"454","3","33.606419","0.139097"
"455","26","77.889102","0.138586"
"456","1","27.751544","0.138408"
"457","9","38.666667","0.138126"
"458","15","39.675762","0.13777"
"459","6","32.951511","0.137518"
"460","15","43.014947","0.13717"
"461","0","27.176676","0.136996"
"462","1","27.679459","0.136822"
"463","2","29.085849","0.136631"
"464","1","26.220973","0.136449"
"465","1","22.905686","0.136282"
"466","9","38.430018","0.136004"
"467","23","65.433082","0.13557"
"468","5","34.128786","0.135336"
"469","14","49.953609","0.134998"
"470","1","24.182641","0.134816"
"471","19","64.632896","0.13444"
"472","6","32.784338","0.134215"
"473","14","51.143335","0.133882"
"474","22","61.901213","0.133467"
"475","13","47.781677","0.133147"
"476","13","53.357627","0.132829"
"477","15","53.380546","0.132499"
"478","26","62.511414","0.132048"
"479","8","34.877834","0.1318"
"480","11","49.59984","0.131505"
"481","5","37.171014","0.13129"
"482","3","31.897242","0.131087"
"483","32","79.584403","0.130578"
"484","14","51.369628","0.130259"
"485","12","43.425209","0.129967"
"486","28","69.157984","0.129509"
"487","7","41.090793","0.129266"
"488","20","64.806373","0.128895"
"489","3","28.11146","0.128704"
"490","11","47.121363","0.12844"
"491","9","44.735173","0.128189"
"492","70","157.270001","0.127311"
"493","0","23.248348","0.12717"
"494","4","28.967375","0.126984"
"495","2","27.528112","0.126827"
"496","25","59.776578","0.126422"
"497","12","46.647733","0.126143"
"498","12","35.508316","0.125885"
"499","40","85.279224","0.125341"
"500","1","28.114023","0.125188"
"501","25","50.812353","0.124797"
"502","29","67.780832","0.124367"
"503","4","33.353084","0.124177"
"504","5","35.495498","0.123981"
"505","14","44.26846","0.123701"
"506","11","38.988329","0.123449"
"507","14","48.319181","0.123168"
"508","12","46.402928","0.122903"
"509","21","63.86494","0.122557"
"510","23","66.135148","0.122193"
"511","15","54.06273","0.121903"
"512","9","36.423024","0.121673"
"513","6","38.577837","0.12147"
"514","23","63.415719","0.121113"
"515","25","72.744288","0.120744"
"516","1","30.944111","0.120598"
"517","10","46.968662","0.120355"
"518","25","82.614411","0.11998"
"519","2","30.563551","0.119821"
"520","17","55.752173","0.119524"
"521","34","84.442877","0.11908"
"522","9","36.319577","0.118867"
"523","5","31.534735","0.118684"
"524","22","60.91928","0.11835"
"525","18","56.428019","0.118057"
"526","18","56.567898","0.117754"
"527","13","42.480499","0.117509"
"528","30","78.894539","0.11712"
"529","0","24.56415","0.117014"
"530","36","104.822401","0.116577"
"531","0","31.444382","0.116448"
"532","0","28.698906","0.11632"
