episode,score,shaped_reward,tau
298,24,74.143502,0.174133
299,6,35.656829,0.173732
300,6,30.657206,0.173363
301,6,35.139441,0.17298
302,13,48.002028,0.172481
303,11,50.315959,0.171991
304,1,21.104404,0.171733
305,5,29.509702,0.171387
306,9,41.998921,0.170955
307,12,46.208032,0.170488
308,7,39.75987,0.170104
309,3,28.102697,0.169808
310,8,33.937734,0.169413
311,0,21.806295,0.169169
312,2,25.773878,0.16889
313,10,41.108727,0.168457
314,7,34.725119,0.168103
315,10,42.144657,0.16768
316,6,32.207911,0.16735
317,1,18.869608,0.167126
318,11,47.25641,0.166701
319,3,28.709903,0.166424
320,3,24.701266,0.166147
321,12,47.888401,0.165693
322,21,55.012081,0.165091
323,5,32.736731,0.164765
324,36,88.143552,0.163887
325,5,36.384407,0.163532
326,37,85.176672,0.162648
327,29,78.166156,0.161904
328,2,27.17902,0.161629
329,19,63.499312,0.16105
330,6,37.71957,0.160694
331,10,44.142583,0.160263
332,5,35.246921,0.159936
333,16,50.089532,0.159426
334,10,44.13248,0.159014
335,12,46.265804,0.158592
336,28,81.99507,0.157909
337,5,33.752439,0.157592
338,5,37.057059,0.15727
339,12,50.079306,0.156838
340,8,42.811962,0.156464
341,5,34.79181,0.156152
342,7,35.579903,0.15583
343,5,31.354763,0.155533
344,16,53.888631,0.155069
345,6,38.433561,0.154751
346,49,121.83346,0.153787
347,8,42.640959,0.153433
348,5,28.244082,0.153151
349,18,56.181904,0.15266
350,10,37.705736,0.152294
351,9,39.055001,0.151947
352,5,31.329215,0.151665
353,4,32.45041,0.151383
354,13,39.613416,0.150995
355,13,52.452215,0.15058
356,1,22.092467,0.150393
357,8,42.621039,0.150066
358,6,36.674125,0.149768
359,38,84.596354,0.14902
360,37,89.965708,0.14828
361,12,44.96562,0.147896
362,9,39.057432,0.147563
363,34,84.77918,0.146891
364,17,56.891881,0.146445
365,28,66.47439,0.145868
366,14,48.988191,0.14547
367,22,66.759418,0.144975
368,9,33.960109,0.14466
369,26,71.152571,0.144123
370,1,20.571652,0.143926
371,11,42.351773,0.14358
372,0,27.750222,0.143395
373,26,59.820161,0.142867
374,28,66.787286,0.142303
375,17,47.324252,0.141894
376,0,25.609433,0.141708
377,13,43.492307,0.141363
378,22,54.369224,0.1409
379,0,29.003964,0.140711
380,14,49.404361,0.140346
381,7,33.620197,0.140085
382,6,32.343723,0.139845
383,1,31.462982,0.13965
384,7,33.766528,0.139392
385,5,27.71682,0.139174
386,0,25.930782,0.139005
387,1,22.975791,0.138841
388,1,25.250918,0.138667
389,8,39.562829,0.138394
390,13,54.193881,0.138055
391,18,61.758767,0.137665
392,18,54.718227,0.137278
393,21,58.792515,0.136846
394,8,44.147259,0.136565
395,28,77.354098,0.136054
396,53,135.546181,0.135254
397,4,26.412082,0.135039
398,12,39.879926,0.134721
399,18,52.973191,0.134341
400,24,55.692454,0.1339
401,12,38.897593,0.133596
402,19,54.081826,0.133209
403,5,34.598546,0.132979
404,16,54.09347,0.132626
405,16,58.601507,0.132275
406,12,41.13712,0.131978
407,14,46.35899,0.13167
408,16,56.462412,0.131328
409,6,35.985353,0.1311
410,7,36.860126,0.130877
411,7,36.38197,0.130651
412,4,28.491083,0.130463
413,8,40.066982,0.130221
414,1,25.053014,0.130064
415,3,31.317432,0.129883
416,30,82.034457,0.129421
417,24,65.151498,0.129016
418,15,50.957052,0.128708
419,6,35.743252,0.128502
420,11,47.768896,0.12823
421,29,84.444553,0.127783
422,13,50.130256,0.12751
423,21,65.771556,0.12715
424,7,38.664033,0.126928
