episode,score,shaped_reward,tau
311,28,78.725765,0.171101
312,16,49.708094,0.17051
313,3,25.967748,0.170184
314,3,30.496708,0.169859
315,10,39.900029,0.169398
316,28,72.860641,0.168613
317,25,59.967354,0.167898
318,24,69.577222,0.167196
319,27,79.934804,0.166438
320,0,27.7212,0.166196
321,22,57.525047,0.165549
322,63,119.417369,0.164231
323,0,25.170324,0.163988
324,0,27.296136,0.163753
325,15,55.491448,0.163239
326,0,20.761835,0.163019
327,12,40.94657,0.162569
328,10,32.9313,0.162173
329,27,70.577184,0.161473
330,6,39.194696,0.161128
331,10,42.911794,0.160701
332,15,46.0996,0.160218
333,39,91.109745,0.159344
334,0,26.131822,0.159128
335,1,27.863398,0.158888
336,0,26.750228,0.158667
337,42,80.457317,0.157772
338,17,54.338343,0.157276
339,12,51.204585,0.156844
340,4,34.42896,0.156544
341,4,30.630962,0.156244
342,6,39.506778,0.155909
343,18,60.254734,0.1554
344,28,70.648929,0.154727
345,34,89.784311,0.153988
346,18,59.996646,0.153486
347,10,41.62079,0.153104
348,1,30.307784,0.152864
349,11,44.876167,0.152491
350,5,34.268096,0.152195
351,22,62.919026,0.151647
352,16,53.82939,0.151194
353,1,28.514516,0.150972
354,25,63.984936,0.150399
355,35,84.203852,0.149678
356,1,31.764307,0.149449
357,25,65.287417,0.148882
358,7,33.631357,0.148583
359,13,45.413017,0.148181
360,14,49.314377,0.147776
361,5,34.952756,0.147493
362,11,39.995798,0.147129
363,5,30.715016,0.146859
364,36,79.672965,0.146167
365,10,36.676602,0.145831
366,0,27.321132,0.14564
367,31,77.958295,0.145012
368,10,40.945542,0.144676
369,26,70.140234,0.144123
370,37,83.308432,0.143441
371,8,36.761706,0.143133
372,21,65.643016,0.142658
373,3,28.386639,0.14243
374,0,28.168176,0.142242
375,13,48.545641,0.141874
376,17,52.450851,0.141458
377,27,73.355101,0.140924
378,35,87.127045,0.140297
379,0,30.741789,0.14011
380,10,37.952112,0.139806
381,2,30.373063,0.139611
382,0,26.063682,0.139436
383,5,35.716076,0.139179
384,24,51.317231,0.138711
385,26,60.437938,0.138217
386,42,104.117003,0.137518
387,0,23.870383,0.137353
388,7,33.829208,0.137104
389,4,28.432786,0.136874
390,0,27.967648,0.136701
391,0,24.694223,0.136537
392,6,36.51817,0.136291
393,13,46.61944,0.135962
394,47,106.639191,0.13524
395,12,40.515569,0.13493
396,31,78.573715,0.134395
397,12,40.876034,0.134084
398,25,64.858433,0.133636
399,7,38.551262,0.133387
400,2,29.47982,0.133191
401,5,33.700296,0.13297
402,4,32.692304,0.132762
403,7,41.143446,0.132516
404,10,40.77952,0.13224
405,33,91.494574,0.131709
406,21,54.74158,0.131315
407,8,39.512775,0.13107
408,20,59.846903,0.130706
409,7,34.750464,0.13048
410,6,35.876543,0.130259
411,37,79.649828,0.129702
412,14,48.166039,0.129387
413,5,34.225621,0.129178
414,23,59.197431,0.128775
415,15,48.533068,0.128456
416,19,53.218525,0.128107
417,18,56.324473,0.127759
418,8,36.053968,0.127518
419,16,52.822637,0.127194
420,27,73.100951,0.126763
421,10,42.728207,0.126506
422,16,50.849213,0.126191
423,13,51.541529,0.125901
424,50,110.246348,0.125254
425,4,23.539317,0.125074
426,0,28.022081,0.124926
427,3,22.763191,0.124766
428,1,27.156079,0.124618
429,18,52.035525,0.124289
430,17,49.535362,0.123977
431,56,120.408874,0.123289
432,10,44.829849,0.123047
433,30,69.716044,0.122613
434,11,45.063612,0.122354
435,8,41.153334,0.122126
436,21,65.094704,0.121773
437,12,51.079286,0.121507
438,11,49.00117,0.121253
439,7,31.879966,0.121047
440,21,50.275501,0.120715
441,6,39.870062,0.120511
442,2,32.232478,0.120355
443,0,24.474858,0.120225
444,0,23.492026,0.120106
445,43,97.589684,0.119574
446,37,95.614487,0.119097
447,14,47.319535,0.118832
448,23,70.432528,0.118487
449,17,56.647279,0.118203
450,6,34.372572,0.118025
451,1,30.516339,0.11789
452,26,63.22373,0.117533
453,17,58.216691,0.117247
454,12,49.407096,0.117004
455,8,38.409341,0.116805
456,1,28.789077,0.116679
457,1,29.596356,0.116554
458,1,27.662273,0.116421
459,10,38.936777,0.116208
460,14,43.605002,0.115972
461,16,48.786935,0.115717
462,4,30.281501,0.11556
463,9,40.721555,0.115367
464,36,78.273713,0.114943
465,13,53.638071,0.114708
466,22,65.761271,0.114397
467,4,32.676342,0.11424
468,20,57.21174,0.113954
469,5,40.009552,0.113788
470,16,52.59133,0.113533
471,6,37.748667,0.113359
472,34,78.045413,0.112975
473,10,41.224627,0.112781
474,3,33.042917,0.112635
475,29,68.117837,0.112287
476,31,79.151431,0.111919
477,4,27.635327,0.111776
478,11,44.839952,0.11157
479,2,24.771968,0.111442
480,0,26.800692,0.111328
481,38,86.687354,0.110914
482,14,48.356571,0.110687
483,19,60.782931,0.110421
484,1,27.666088,0.110302
485,12,44.578677,0.110093
486,42,88.003656,0.109658
487,18,53.06024,0.109409
488,21,64.788167,0.109132
489,8,36.008522,0.108953
490,7,39.812945,0.108784
491,11,42.038041,0.108586
492,8,37.738029,0.108419
493,32,74.971782,0.108073
494,1,17.958723,0.107977
495,6,34.851139,0.107823
496,17,45.016475,0.107591
497,39,80.271468,0.107195
498,2,32.746446,0.107066
499,48,104.135099,0.106613
500,16,49.452657,0.106386
501,30,77.065306,0.106067
502,4,30.316385,0.105929
503,14,42.018627,0.105725
504,10,33.845793,0.105549
505,0,27.803353,0.105446
506,0,25.584519,0.105344
507,32,77.991325,0.105017
508,6,34.446637,0.104869
509,9,37.226753,0.104701
510,40,90.961913,0.104316
511,6,37.670547,0.104167
512,14,44.531386,0.103969
513,23,61.64152,0.103705
514,31,77.492021,0.103389
515,31,84.320673,0.103074
516,31,74.955144,0.102762
517,29,66.590501,0.102467
518,16,51.061009,0.10226
519,28,75.256504,0.101968
520,18,61.00284,0.101745
521,24,69.763513,0.101487
522,1,31.511516,0.101384
523,11,41.462425,0.101215
524,0,20.273529,0.101128
525,0,25.632292,0.101038
526,11,41.991193,0.100873
527,17,50.601844,0.100672
528,26,63.224677,0.100409
529,8,37.54438,0.100261
530,2,30.014678,0.100153
531,23,65.719744,0.099908
532,1,25.620718,0.09981
533,0,21.413716,0.099733
534,0,26.9069,0.099641
535,27,67.883466,0.099379
536,21,59.591044,0.09916
537,13,49.050205,0.098981
538,22,59.03196,0.098753
539,28,66.671541,0.098491
540,16,53.341876,0.098297
541,21,56.551944,0.09808
542,13,50.95353,0.097905
543,5,36.769609,0.09778
544,38,85.303484,0.097473
545,12,50.134951,0.097307
546,4,25.192967,0.09721
